ID,Work Item Type,Title,State,Tags,Description,Acceptance Criteria,Closed Date
"38471","Spike","Review ISMS docs for Coralie","Closed","ISO","Review the following docs, then ask Coralie to send &quot;approval&quot;

From Coralie:
&gt; If they can have a preliminary review before the second stage of our external ISO audit (starting 17th&nbsp;November) that would be amazing, but if they need a lot of work I don’t expect that to all be crammed in in the next fortnight, just as long as they’ve been given some attention, and you’ve been able to gauge what work is needed. Ideally, they’d all be fully updated by the end of the year.

---------------

**Most Important:**

[![==image_0==.png](https://dev.azure.com/rezaresystems/15020b92-fee6-4202-956f-9036d1e1da84/_apis/wit/attachments/e0dd3403-5c99-4c8f-85fa-5aea0603c039?fileName===image_0==.png)Pure Farming Data Deletion Process.docx](https://mapofag.sharepoint.com/:w:/r/sites/isms/Processes/Pure%20Farming%20Data%20Deletion%20Process.docx?d=w8fd661d2679d4b4e9e2b1cee879e2ba2&amp;csf=1&amp;web=1&amp;e=WgMi17&amp;xsdata=MDV8MDJ8Y2hyaXMubGxveWRAbWFwb2YuYWd8OGFjMzU0YzgxMTQxNDYzZDAwYmQwOGRlMWFiNjBiMDZ8MGIxNTM0OTkwMzQzNDFjZjkzNjZlMTg4YjY4NDkzZmR8MXwwfDYzODk3NzU2NjMzNTUyMDY2M3xVbmtub3dufFRXRnBiR1pzYjNkOGV5SkZiWEIwZVUxaGNHa2lPblJ5ZFdVc0lsWWlPaUl3TGpBdU1EQXdNQ0lzSWxBaU9pSlhhVzR6TWlJc0lrRk9Jam9pVFdGcGJDSXNJbGRVSWpveWZRPT18MHx8fA%3d%3d&amp;sdata=dlkraTZxZ0lRMEx4RlJRbVZJZjFjaTlhcFlkdTBOSmttSmFhUzZFKzM1UT0%3d)

- [X] Reviewed by Chris L

- [ ] Accepted by another team member

[![==image_0==.png](https://dev.azure.com/rezaresystems/15020b92-fee6-4202-956f-9036d1e1da84/_apis/wit/attachments/e0dd3403-5c99-4c8f-85fa-5aea0603c039?fileName===image_0==.png)Secure development in Pure Farming.docx](https://mapofag.sharepoint.com/:w:/r/sites/isms/_layouts/15/Doc.aspx?sourcedoc=%7B513B8673-7C12-4551-BEFB-97949C5F7505%7D&amp;file=Secure%20development%20in%20Pure%20Farming.docx&amp;action=default&amp;mobileredirect=true&amp;DefaultItemOpen=1)
- [X] Reviewed by Chris L
- [ ] Accepted by another team member

----

**Less important:**

&nbsp;[![==image_0==.png](https://dev.azure.com/rezaresystems/15020b92-fee6-4202-956f-9036d1e1da84/_apis/wit/attachments/186a0e7d-0b53-4bf2-9258-97140f4780f3?fileName===image_0==.png) &nbsp;Pure Farming Segregation and Classification of Data.docx](https://mapofag.sharepoint.com/:w:/r/sites/isms/Controls/Pure%20Farming%20Segregation%20and%20Classification%20of%20Data.docx?d=wa1357dea24194f3da81d41689ae66043&amp;csf=1&amp;web=1&amp;e=Eox5dI&amp;xsdata=MDV8MDJ8Y2hyaXMubGxveWRAbWFwb2YuYWd8Y2FiOTcxNTEwNjE2NDNmZTRjYzUwOGRlMWFiZDE5MTR8MGIxNTM0OTkwMzQzNDFjZjkzNjZlMTg4YjY4NDkzZmR8MXwwfDYzODk3NzU5NjY2NjgxNDAwN3xVbmtub3dufFRXRnBiR1pzYjNkOGV5SkZiWEIwZVUxaGNHa2lPblJ5ZFdVc0lsWWlPaUl3TGpBdU1EQXdNQ0lzSWxBaU9pSlhhVzR6TWlJc0lrRk9Jam9pVFdGcGJDSXNJbGRVSWpveWZRPT18MHx8fA%3d%3d&amp;sdata=b0dmZjJwWnlIM2tGK2lBWDRXZS8zbVdaRm9tUGpRZnBvNHUzWWU3ZjFBTT0%3d &quot;Original URL: https://mapofag.sharepoint.com/:w:/r/sites/isms/Controls/Pure%20Farming%20Segregation%20and%20Classification%20of%20Data.docx?d=wa1357dea24194f3da81d41689ae66043&amp;csf=1&amp;web=1&amp;e=Eox5dI. Click or tap if you trust this link.&quot;)
- [X] Reviewed by Chris L
- [ ] Accepted by another team member

&nbsp;[![==image_1==.png](https://dev.azure.com/rezaresystems/15020b92-fee6-4202-956f-9036d1e1da84/_apis/wit/attachments/05237187-2872-44fd-b88d-f99c83bb5d83?fileName===image_1==.png) &nbsp;Pure Farming Encryption algorithms.docx](https://mapofag.sharepoint.com/:w:/r/sites/isms/Processes/Pure%20Farming%20Encryption%20algorithms.docx?d=wfe459cadbc8c4b38a30820421d0a6ed3&amp;csf=1&amp;web=1&amp;e=1VPo5G&amp;xsdata=MDV8MDJ8Y2hyaXMubGxveWRAbWFwb2YuYWd8Y2FiOTcxNTEwNjE2NDNmZTRjYzUwOGRlMWFiZDE5MTR8MGIxNTM0OTkwMzQzNDFjZjkzNjZlMTg4YjY4NDkzZmR8MXwwfDYzODk3NzU5NjY2Njg0MDY2M3xVbmtub3dufFRXRnBiR1pzYjNkOGV5SkZiWEIwZVUxaGNHa2lPblJ5ZFdVc0lsWWlPaUl3TGpBdU1EQXdNQ0lzSWxBaU9pSlhhVzR6TWlJc0lrRk9Jam9pVFdGcGJDSXNJbGRVSWpveWZRPT18MHx8fA%3d%3d&amp;sdata=UWNNZGtWUVhFMitPdExWbWRRZ21EZHhqSkpXNkZNVExGVm5Pc1NhWFdKVT0%3d &quot;Original URL: https://mapofag.sharepoint.com/:w:/r/sites/isms/Processes/Pure%20Farming%20Encryption%20algorithms.docx?d=wfe459cadbc8c4b38a30820421d0a6ed3&amp;csf=1&amp;web=1&amp;e=1VPo5G. Click or tap if you trust this link.&quot;)
- [X] Reviewed by Chris L
- [ ] Accepted by another team member

&nbsp;[![==image_2==.png](https://dev.azure.com/rezaresystems/15020b92-fee6-4202-956f-9036d1e1da84/_apis/wit/attachments/419f4435-7182-4aa9-bac1-c51f4fd38ab9?fileName===image_2==.png) &nbsp;Pure Farming Logging and Monitoring.docx](https://mapofag.sharepoint.com/:w:/r/sites/isms/Processes/Pure%20Farming%20Logging%20and%20Monitoring.docx?d=w60e7f93cd5c24cf48885cc107afd8821&amp;csf=1&amp;web=1&amp;e=upEILv&amp;xsdata=MDV8MDJ8Y2hyaXMubGxveWRAbWFwb2YuYWd8Y2FiOTcxNTEwNjE2NDNmZTRjYzUwOGRlMWFiZDE5MTR8MGIxNTM0OTkwMzQzNDFjZjkzNjZlMTg4YjY4NDkzZmR8MXwwfDYzODk3NzU5NjY2Njg2MzMzMXxVbmtub3dufFRXRnBiR1pzYjNkOGV5SkZiWEIwZVUxaGNHa2lPblJ5ZFdVc0lsWWlPaUl3TGpBdU1EQXdNQ0lzSWxBaU9pSlhhVzR6TWlJc0lrRk9Jam9pVFdGcGJDSXNJbGRVSWpveWZRPT18MHx8fA%3d%3d&amp;sdata=MTYvUGFRalJSWkdOT05mU1ZZUXJhQXhLdGZ4SVNKUHVGOFpSRGcxNXRwQT0%3d &quot;Original URL: https://mapofag.sharepoint.com/:w:/r/sites/isms/Processes/Pure%20Farming%20Logging%20and%20Monitoring.docx?d=w60e7f93cd5c24cf48885cc107afd8821&amp;csf=1&amp;web=1&amp;e=upEILv. Click or tap if you trust this link.&quot;)
- [X] Reviewed by Chris L
- [ ] Accepted by another team member

&nbsp;[![==image_3==.png](https://dev.azure.com/rezaresystems/15020b92-fee6-4202-956f-9036d1e1da84/_apis/wit/attachments/e8f7fbe4-cb6b-49e0-9c4e-d332a8562685?fileName===image_3==.png) &nbsp;Pure Farming Patch Algorithm Approach.docx](https://mapofag.sharepoint.com/:w:/r/sites/isms/Processes/Pure%20Farming%20Patch%20Algorithm%20Approach.docx?d=wd64dbf77757047439d1953569c0da876&amp;csf=1&amp;web=1&amp;e=gSCv6O&amp;xsdata=MDV8MDJ8Y2hyaXMubGxveWRAbWFwb2YuYWd8Y2FiOTcxNTEwNjE2NDNmZTRjYzUwOGRlMWFiZDE5MTR8MGIxNTM0OTkwMzQzNDFjZjkzNjZlMTg4YjY4NDkzZmR8MXwwfDYzODk3NzU5NjY2Njg4NDAwMnxVbmtub3dufFRXRnBiR1pzYjNkOGV5SkZiWEIwZVUxaGNHa2lPblJ5ZFdVc0lsWWlPaUl3TGpBdU1EQXdNQ0lzSWxBaU9pSlhhVzR6TWlJc0lrRk9Jam9pVFdGcGJDSXNJbGRVSWpveWZRPT18MHx8fA%3d%3d&amp;sdata=ZkttTTA5Vlg1QVU1Wm9NeXR0MElOMzA1Y1lKUEp3N0dPcnZOTVFiQUZZQT0%3d &quot;Original URL: https://mapofag.sharepoint.com/:w:/r/sites/isms/Processes/Pure%20Farming%20Patch%20Algorithm%20Approach.docx?d=wd64dbf77757047439d1953569c0da876&amp;csf=1&amp;web=1&amp;e=gSCv6O. Click or tap if you trust this link.&quot;)
- [X] Reviewed by Chris L
- [ ] Accepted by another team member",,"11/4/2025 11:06:39 PM"
"38170","User Story","Agile Ceremonies","Closed",,,,"11/5/2025 7:55:17 AM"
"38029","Bug","[Appraise] Error fetching eNVD data in Test","Closed","Appraise",,,"11/5/2025 8:16:55 AM"
"38193","User Story","[Sainsburys and Arla] Automate Create an ECS container","Closed","Arla; Sainsburys","<div><br> </div><div> </div><div><span>As a dev&nbsp;</span> </div><div><span><span style=""display:inline !important;"">I want to automate the refresh task of the materialised views that are specific to Sainsburys and Arla data</span><br></span> </div><div><span><span style=""display:inline !important;"">So that the API queries are not dependent on the devs.</span></span> </div><div><span><span style=""display:inline !important;""><br></span></span> </div><div><span><span style=""display:inline !important;"">Create an ECS container. This is just a Hello world container</span></span> </div><div><span><span style=""display:inline !important;""><br></span></span> </div><div><span><br></span> </div><div><span><b>Overall solution:</b></span> </div><div><span><img src=""https://dev.azure.com/rezaresystems/15020b92-fee6-4202-956f-9036d1e1da84/_apis/wit/attachments/dc77fa8d-b8b6-4080-9440-ea69290b30f1?fileName=image.png"" alt=Image><br></span> </div><div><span><br></span> </div><div><span><br></span> </div><div><span><br></span> </div><div><span><b><br></b></span> </div><div><b>Background:</b> </div><div>To fix this issue, we have created a series of materialised views that are specific to Sainsburys and Arla data. For these two customers, the data API queries these views instead of querying the normal resource type view. These&nbsp;<span style=""display:inline !important;"">materialised</span>&nbsp;views need to be refreshed every day, so that Sainsburys and Arla see the latest data. Currently, on the Ireland bastion host in prod, there are two scripts (sainsburys_refresh.sql &amp; arla_refresh.sql) that do this. Another advantage of using these views if that we can control what data is presented to the customer; for example, if a problem is found in the data in the DB, we could delay refreshing that resource type view under the data is fixed. </div><div><br> </div><div>The materialised views are (under the resource_type schema): </div><div><br> </div><div>Sainsburys: </div><div><br> </div><div>livestock_animal_sainsburys<br> </div><div>enterprise_statistics_sainsburys<br> </div><div>livestock_movement_animal_arrival_sainsburys<br> </div><div>livestock_movement_animal_birth_registration_sainsburys<br> </div><div>livestock_movement_animal_death_sainsburys<br> </div><div>livestock_movement_animal_departure_sainsburys<br> </div><div><br> </div><div>Arla: </div><div><br> </div><div>livestock_animal_arla<br> </div><div>enterprise_statistics_arla<br> </div><div>livestock_movement_animal_arrival_arla<br> </div><div>livestock_movement_animal_birth_registration_arla<br> </div><div>livestock_movement_animal_death_arla<br> </div><div>livestock_movement_animal_departure_arla<br> </div><div><br> </div><div>We need a way to automatically refresh these views. The views also have to refreshed concurrently, so that reads / writes are not blocked on the underlying table. The views support that, but they are very slow because of the amount of data being refreshed. For this reason, we can't use a lambda function to do the refresh, as we do with the permissioned view.&nbsp; </div><div><br> </div><div>So, we need to: </div><div><br> </div><div>1) work out how to refresh these views, eg ECS task etc </div><div>2) work when the views should be refreshed, ie daily at x time, staged etc </div><div>3) do we want a table to control the refresh; ie, if we have a table that listed the views, there could be a enable/disable flag that can turn off the refresh. </div><div><br> </div><div><br> </div><div><br> </div>","<div>Container exists&nbsp; </div>","11/5/2025 10:12:49 PM"
"38445","User Story","[Sainsburys and Arla] Add EventBridge Schedule","Closed","Arla; Sainsburys","<div><br> </div><div> </div><div> </div><div> </div><div><span>As a dev&nbsp;</span> </div><div><span><span style=""display:inline !important;"">I want to automate the refresh task of the materialised views that are specific to Sainsburys and Arla data</span><br></span> </div><div><span><span style=""display:inline !important;"">So that the API queries are not dependent on the devs.</span></span> </div><div><span><span style=""display:inline !important;""><br></span></span> </div><div><span><span style=""display:inline !important;""></span></span> </div><span>Add Eventbridge Schedule<br></span><div>Target ECS Task<br> </div><div>Set Environment variables (customer_identifier, resource_types_enabled, resource_types_disabled)<br> </div><div>Trigger would be 12 hours<br> </div><div>Check that ECS task runs when triggered<br> </div><span>Check that ECS task has environment variables</span><div><span><span style=""display:inline !important;""><br></span></span> </div><div><span><br></span> </div><div><span><b>Overall solution:</b></span> </div><div><span><img src=""https://dev.azure.com/rezaresystems/15020b92-fee6-4202-956f-9036d1e1da84/_apis/wit/attachments/dc77fa8d-b8b6-4080-9440-ea69290b30f1?fileName=image.png"" alt=Image><br></span> </div><div><span><br></span> </div><div><span><br></span> </div><div><br> </div>","<div>Container exists&nbsp; </div>","11/5/2025 10:12:51 PM"
"38472","Customer Support","[FM Maps] Add more disk space to Bastion Hosts","Closed","FM Maps","from Kim Cornwell, [via teams](https://teams.microsoft.com/l/message/19:674142b2b94b46629317548ef691be7a@thread.tacv2/1762141778538?tenantId=0b153499-0343-41cf-9366-e188b68493fd&amp;groupId=3b1626c3-a200-4d69-a863-cc2f71fd4d90&amp;parentMessageId=1762141778538&amp;teamName=Rezare%20Pure%20Farming%20Team&amp;channelName=NZ%20hours%20support&amp;createdTime=1762141778538)

Hi&nbsp;NZ&nbsp;hours&nbsp;support

Can someone please give the bastion host dev eu-west-1 more disk space please? just for a period of time.

I'm trying to get the new UK parcels onto the Maps db.&nbsp;
![==image_0==.jpeg](https://dev.azure.com/rezaresystems/15020b92-fee6-4202-956f-9036d1e1da84/_apis/wit/attachments/bd454062-716f-45be-833c-3c15e875abc4?fileName===image_0==.jpeg) ","<mark>New drive added to Bastion host (not extending existing drive)</mark>","11/5/2025 10:30:37 PM"
"38123","Feature","Re-write Stock Reconciliation","Closed",,,,"11/6/2025 3:56:09 PM"
"38499","Bug","[Easy Dairy] validate instance keeps being generated for each validation","Closed",,,,"11/6/2025 5:32:21 PM"
"38481","Bug","EASY DAIRY Fix Animal_identifier_scheme for arrivals, births and","Closed",,,,"11/6/2025 5:32:22 PM"
"38507","Bug","[Easy Dairy] Birth events being generated when animals transferred in","Closed",,,,"11/6/2025 5:32:23 PM"
"38065","Epic","Saputo Client and Connector ","Closed",,,,"11/7/2025 7:43:44 AM"
"37976","Feature","[Farm Metrics] Add sire status to pregnancy check","Closed",,"<div>Sainsbury's has asked for a new field to be shown in the output API. </div><div><br> </div><div>This is sire_status which would indicated the if the sire's quality for insemination.&nbsp;&nbsp; </div><div><br> </div><div><br> </div><div><br> </div><div><br> </div>",,"11/7/2025 7:50:15 AM"
"22654","Epic","Synlait Data Connector","Closed",,,,"11/7/2025 7:57:29 AM"
"38025","Bug","[PII Onboarder] -  'NoneType' object has no attribute 'split'","Closed","Farm Metrics; Sainsburys",,,"11/7/2025 11:45:45 AM"
"38511","Bug","[Easy Dairy] Projections are excluding events on the 1st of the month","Closed",,,,"11/7/2025 1:26:13 PM"
"38172","User Story","Team Rules","Closed",,,,"11/10/2025 3:25:37 PM"
"38171","User Story","Board Srumban","Closed",,,,"11/10/2025 3:25:50 PM"
"38567","Spike","[Arla] Provide feedback if nationalRegisterDeathsAll0To27Days flows through from FM","Closed","Arla","<div>Arla has asked to get&nbsp;<span style=""font-size:11.0pt;font-family:&quot;Aptos&quot;,sans-serif;"">nationalRegisterDeathsAll0To27Days as well as part of their enterprise stats.</span> </div><div><span style=""font-size:11.0pt;font-family:&quot;Aptos&quot;,sans-serif;""><br></span> </div><div><span style=""font-size:11.0pt;font-family:&quot;Aptos&quot;,sans-serif;"">FM has put this into their exports from last week and Joe has asked us to confirm it is ready for Arla via the PF APIs.</span> </div>",,"11/11/2025 11:55:31 AM"
"38594","Customer Support","[Figured] Get client credentials for prod to Miranda","Closed","Figured","Create test client in keycloak for figured. Save credentials in 1password. Share with Miranda","ClientID, ClientSecret","11/12/2025 10:37:07 PM"
"38450","User Story","[Sainsburys and Arla] AMBOSS to view schedules","Closed","Arla; Sainsburys","<div><br> </div><div> </div><div> </div><div> </div><div> </div><div> </div><div> </div><div> </div><div><span>As a dev&nbsp;</span> </div><div><span><span style=""display:inline !important;"">I want to automate the refresh task of the materialised views that are specific to Sainsburys and Arla data</span><br></span> </div><div><span><span style=""display:inline !important;"">So that the API queries are not dependent on the devs.</span></span> </div><div><span><span style=""display:inline !important;""><br></span></span> </div><div><span><span style=""display:inline !important;""></span></span> </div><div><span></span>AMBOSS to enable/disable customers + resource type refreshes<br> </div><div><img src=""https://dev.azure.com/rezaresystems/15020b92-fee6-4202-956f-9036d1e1da84/_apis/wit/attachments/e08b5e25-9011-4849-90aa-012547e6a038?fileName=image.png"" alt=Image><br> </div><div><span><span style=""display:inline !important;""><br><br></span></span> </div><div><span><br></span> </div><div><span><b>Overall solution:</b></span> </div><div><span><img src=""https://dev.azure.com/rezaresystems/15020b92-fee6-4202-956f-9036d1e1da84/_apis/wit/attachments/dc77fa8d-b8b6-4080-9440-ea69290b30f1?fileName=image.png"" alt=Image><br></span> </div><div><span><br></span> </div><div><span><br></span> </div><div><br> </div>",,"11/13/2025 10:40:53 PM"
"38378","User Story","[Sainsburys] Maybe turn Genus Ingestion back on","Closed","Sainsburys","<div>Will need to figure out why we turned Genus off and if the reason does not exist anymore we need to turn it back on. This is very likely true though.&nbsp; </div><div><br> </div><div>The only obvious blocker I can see is <a href=""https://dev.azure.com/rezaresystems/Pure%20Farming/_workitems/edit/38025/"" data-vss-mention=""version:1.0"">#38025</a> </div><div><br> </div><div>It seems like the reason for turning it off was <a href=""https://dev.azure.com/rezaresystems/Pure%20Farming/_workitems/edit/37744/"" data-vss-mention=""version:1.0"">#37744</a>. Which would indicate we can turn it on again. But I will double check if all of it has been resolved. <span>&#128522;</span> </div>",,"11/14/2025 2:06:16 PM"
"38630","Bug","[FarmMetrics] Error in preprocessing","Closed","Arla; FarmMetrics",,,"11/17/2025 3:16:49 PM"
"38573","User Story","[Sercurity] Create new amboss realm on dev","Closed","AMBOSS; Keycloak","<div>We need to create a new realm in keycloak dev for amboss, so that we can betterer control users who have access to amboss etc.&nbsp;<span style=""display:inline !important;"">This will make SSO setup easier too.</span> </div><div><br> </div><div>We also need to move the existing amboss users from the moa realm to the new one.&nbsp; </div><div><br> </div><div><span style=""display:inline !important;"">and create a new amboss client (copy from moa)</span><br> </div>",,"11/17/2025 10:47:09 PM"
"38578","User Story","[Sercurity] Create new amboss realm on prod","Closed","AMBOSS; Keycloak","<div>We need to create a new realm in keycloak dev for amboss, so that we can betterer control users who have access to amboss etc.&nbsp;<span style=""display:inline !important;"">This will make SSO setup easier too.</span> </div><div><br> </div><div>We also need to move the existing amboss users from the moa realm to the new one.&nbsp; </div><div><br> </div><div><span style=""display:inline !important;"">and create a new amboss client (copy from moa)</span><br> </div>",,"11/17/2025 10:49:55 PM"
"38574","User Story","[Sercurity] Create new amboss realm on test","Closed","AMBOSS; Keycloak","<div><div style=""box-sizing:border-box;"">We need to create a new realm in keycloak test for amboss, so that we can betterer control users who have access to amboss etc. This will make SSO setup easier too. </div><div style=""box-sizing:border-box;""><br style=""box-sizing:border-box;""> </div><div style=""box-sizing:border-box;"">We also need to move the existing amboss users from the moa realm to the new one.&nbsp; </div><div style=""box-sizing:border-box;""><br> </div><div style=""box-sizing:border-box;"">and create a new amboss client (copy from moa) </div><br> </div>",,"11/17/2025 10:51:21 PM"
"38446","User Story","[Sainsburys and Arla] Add refresh view task to ESC","Closed","Arla; Sainsburys","<div><br> </div><div> </div><div> </div><div> </div><div> </div><div> </div><div><span>As a dev&nbsp;</span> </div><div><span><span style=""display:inline !important;"">I want to automate the refresh task of the materialised views that are specific to Sainsburys and Arla data</span><br></span> </div><div><span><span style=""display:inline !important;"">So that the API queries are not dependent on the devs.</span></span> </div><div><span><span style=""display:inline !important;""><br></span></span> </div><div><span><span style=""display:inline !important;""></span></span> </div><span></span><ul><li>Add python code to container to connect to database </li><li>Add python code to container to trigger view refresh (Concurrently) </li> </ul><div><span><span style=""display:inline !important;""><br></span></span> </div><div><span><span style=""display:inline !important;""><div style=""box-sizing:border-box;""><br>The materialised views are (under the resource_type schema): </div><div style=""box-sizing:border-box;""><br style=""box-sizing:border-box;""> </div><div style=""box-sizing:border-box;"">Sainsburys: </div><div style=""box-sizing:border-box;""><br style=""box-sizing:border-box;""> </div><div style=""box-sizing:border-box;"">livestock_animal_sainsburys<br style=""box-sizing:border-box;""> </div><div style=""box-sizing:border-box;"">enterprise_statistics_sainsburys<br style=""box-sizing:border-box;""> </div><div style=""box-sizing:border-box;"">livestock_movement_animal_arrival_sainsburys<br style=""box-sizing:border-box;""> </div><div style=""box-sizing:border-box;"">livestock_movement_animal_birth_registration_sainsburys<br style=""box-sizing:border-box;""> </div><div style=""box-sizing:border-box;"">livestock_movement_animal_death_sainsburys<br style=""box-sizing:border-box;""> </div><div style=""box-sizing:border-box;"">livestock_movement_animal_departure_sainsburys<br style=""box-sizing:border-box;""> </div><div style=""box-sizing:border-box;""><br style=""box-sizing:border-box;""> </div><div style=""box-sizing:border-box;"">Arla: </div><div style=""box-sizing:border-box;""><br style=""box-sizing:border-box;""> </div><div style=""box-sizing:border-box;"">livestock_animal_arla<br style=""box-sizing:border-box;""> </div><div style=""box-sizing:border-box;"">enterprise_statistics_arla<br style=""box-sizing:border-box;""> </div><div style=""box-sizing:border-box;"">livestock_movement_animal_arrival_arla<br style=""box-sizing:border-box;""> </div><div style=""box-sizing:border-box;"">livestock_movement_animal_birth_registration_arla<br style=""box-sizing:border-box;""> </div><div style=""box-sizing:border-box;"">livestock_movement_animal_death_arla<br style=""box-sizing:border-box;""> </div><div style=""box-sizing:border-box;"">livestock_movement_animal_departure_arla<br style=""box-sizing:border-box;""> </div><br><br></span></span> </div><div><span><br></span> </div><div><span><b>Overall solution:</b></span> </div><div><span><img src=""https://dev.azure.com/rezaresystems/15020b92-fee6-4202-956f-9036d1e1da84/_apis/wit/attachments/dc77fa8d-b8b6-4080-9440-ea69290b30f1?fileName=image.png"" alt=Image><br></span> </div><div><span><br></span> </div><div><span><br></span> </div><div><br> </div>","<div>ESC task able to connect to DB, </div><div>ESC able to refresh the views </div>","11/18/2025 1:08:28 AM"
"38641","Customer Support","Ravensdown data for figured","Closed","Figured","Hi Miranda,

  

We've got up to step 2 of your process working &#127881;

  

Is it possible to get access to dummy Ravensdown data so we can mock step 3? Not sure if this is a question for you or Ravensdown.

  

Cheers,

Olivia",,"11/18/2025 3:58:36 AM"
"38685","User Story","[Arla] Allow Slaughter reasons through output data api","Closed","Arla; Data API","<div>The Output Data API needs to support Slaughter departure reason and departure kind&nbsp; </div>","<div>When Querying for&nbsp; </div><div><a href=""https://api.test.purefarming.com/data/livestock/movement/animal-departures/bf64990b-60e6-48a0-942d-a9c0dd8ee9da"">https://api.test.purefarming.com/data/livestock/movement/animal-departures/bf64990b-60e6-48a0-942d-a9c0dd8ee9da</a> </div><div>as arla.api@mapof.ag the following record should have </div><div>departure reason = slaughter (Not Unknown) </div><div>departure kind= slaughter (Not Other) </div><div><br> </div><div>Record ID: bf64990b-60e6-48a0-942d-a9c0dd8ee9da<br> </div>","11/19/2025 12:40:00 AM"
